cruise,cast,niskin,latitude,longitude,depth_m,salinity,potential_temperature_c,date_sampled,date_processed,syn_cells_per_ml,syn_biovolume_concentration,syn_carbon_concentration,syn_volume_analyzed_ml,syn_filename,redeuk_leq_2um_cells_per_ml,redeuk_leq_2um_biovolume_concentration,redeuk_leq_2um_carbon_concentration,redeuk_leq_3um_cells_per_ml,redeuk_leq_3um_biovolume_concentration,redeuk_leq_3um_carbon_concentration,redeuk_leq_5um_cells_per_ml,redeuk_leq_5um_biovolume_concentration,redeuk_leq_5um_carbon_concentration,redeuk_leq_10um_cells_per_ml,redeuk_leq_10um_biovolume_concentration,redeuk_leq_10um_carbon_concentration,redeuk_leq_20um_cells_per_ml,redeuk_leq_20um_biovolume_concentration,redeuk_leq_20um_carbon_concentration,redeuk_volume_analyzed_ml,redeuk_filename,hetprok_cells_per_ml,hetprok_carbon_concentration,hetprok_volume_analyzed_ml,hetprok_filename,samplelog_QC,nearest_station,station_distance
TN368,16,24,39.6197,-70.8295,2.1683,32.52368,23.365,2019-07-06 17:58:00,2022-06-21,13028.125,3732.24064600675,0.862295503633643,0.32,SPIROPA_TN368_Jul2019_preserved(2)_phyto_PE_SSC_C16N24.fcs,1125.0,2249.23918079685,0.462818015484498,1596.875,6075.13098745698,1.18826406255917,1887.5,14399.1809519188,2.64744572407992,1918.75,18150.4501266822,3.24962820287966,1931.25,31993.882718537,5.17955727009699,0.32,SPIROPA_TN368_Jul2019_preserved(2)_phyto_CHL_SSC_C16N24.fcs,759112.5,15.18225,0.08,SPIROPA_TN368_Jul2019_preserved(2)_hbac_SYBR_SSC_C16N24.fcs,1,NaN,NaN
TN368,26,10,39.88,-70.83,36.685,34.2457,11.9451,2019-07-07 10:22:00,2022-06-27,16487.5,5859.68731521858,1.34308686479417,0.32,SPIROPA_TN368_Jul2019_preserved(5)_phyto_CHL_SSC_C26N10.fcs,1109.375,1779.8058865591,0.370657274766246,1321.875,3306.72133564587,0.662560609641251,1400.0,5564.79602297897,1.0583575645392,1443.75,14390.8247296825,2.42492324432253,1490.625,84966.6368343737,12.1128465410625,0.32,SPIROPA_TN368_Jul2019_preserved(5)_phyto_CHL_SSC_C26N10.fcs,1023387.5,20.46775,0.08,SPIROPA_TN368_Jul2019_preserved(5)_hbac_SYBR_SSC_C26N10.fcs,1,NaN,NaN
TN368,26,13,39.88,-70.83,24.75,33.74895,13.215325,2019-07-07 10:22:00,2022-07-01,191706.25,44737.1215421593,10.4788596313543,0.32,SPIROPA_TN368_Jul2019_preserved(6)_phyto_PE_SSC_C26N13.fcs,8421.875,5955.3216288117,1.2896650771366,8796.875,8912.29358643461,1.85130496110416,9118.75,19200.5772216412,3.64355934920359,9303.125,60507.4755848483,9.9857732543553,9481.25,361426.799711856,51.0863150303968,0.32,SPIROPA_TN368_Jul2019_preserved(6)_phyto_CHL_SSC_C26N13.fcs,1668250.0,33.365,0.08,SPIROPA_TN368_Jul2019_preserved(6)_hbac_SYBR_SSC_C26N13.fcs,1,NaN,NaN
TN368,26,23,39.88,-70.83,2.202,32.837525,22.21805,2019-07-07 10:22:00,2022-06-27,14168.75,3483.42321629961,0.814817241312072,0.32,SPIROPA_TN368_Jul2019_preserved(5)_phyto_PE_SSC_C26N23.fcs,3634.375,3536.21859719687,0.748495105626947,4559.375,10820.7150642374,2.13308883359952,5237.5,27804.7895310766,5.13514826892916,5306.25,37230.945869634,6.62340646197672,5321.875,54733.0689202808,9.08546197384803,0.32,SPIROPA_TN368_Jul2019_preserved(5)_phyto_CHL_SSC_C26N23.fcs,784912.5,15.69825,0.08,SPIROPA_TN368_Jul2019_preserved(5)_hbac_SYBR_SSC_C26N23.fcs,1,NaN,NaN
TN368,28,14,39.7507,-70.8295,20.634,33.4452333333333,12.9067666666667,2019-07-07 13:07:00,2022-06-16,174843.75,52405.8684560297,12.0377471606456,0.32,SPIROPA_TN368_Jul2019_preserved(1)_phyto_CHL_SSC_C28N14.fcs,6996.875,6724.43152565286,1.43923755793685,7443.75,10483.6046635735,2.15048588838772,7925.0,25458.5159086016,4.76245766619639,8175.0,75995.25952539,12.5762864755564,8578.125,682388.819410089,96.0013236023355,0.32,SPIROPA_TN368_Jul2019_preserved(1)_phyto_CHL_SSC_C28N14.fcs,NaN,NaN,0.08,SPIROPA_TN368_Jul2019_preserved(1)_hbac_SYBR_SSC_C28N14.fcs,1,NaN,NaN
TN368,28,24,39.7507,-70.8295,2.0413,32.143475,21.29525,2019-07-07 13:07:00,2022-06-22,13237.5,3826.51684848075,0.886526978020659,0.32,SPIROPA_TN368_Jul2019_preserved(3)_phyto_PE_SSC_C28N24.fcs,9384.375,7593.82380644237,1.63520858033923,9771.875,10491.3615045315,2.1872771326001,10165.625,22016.558654906,4.20685089954922,10231.25,30005.0059348008,5.48322340215087,10237.5,34660.7082658679,6.15492642675931,0.32,SPIROPA_TN368_Jul2019_preserved(3)_phyto_CHL_SSC_C28N24.fcs,964912.5,19.29825,0.08,SPIROPA_TN368_Jul2019_preserved(3)_hbac_SYBR_SSC_C28N24.fcs,1,NaN,NaN
TN368,28,11,39.7507,-70.8295,31.948,33.5585,11.0262333333333,2019-07-07 13:07:00,2022-06-22,53900.0,17686.6733110046,4.07517786899494,0.32,SPIROPA_TN368_Jul2019_preserved(3)_phyto_CHL_SSC_C28N11.fcs,2571.875,3208.56592979907,0.677731804160776,2890.625,5715.39152726289,1.15414142076736,3262.5,17228.7881028475,3.16347946581976,3431.25,59165.5381530868,9.57267683057637,3640.625,351754.346799936,49.9358944913076,0.32,SPIROPA_TN368_Jul2019_preserved(3)_phyto_CHL_SSC_C28N11.fcs,1346912.5,26.93825,0.08,SPIROPA_TN368_Jul2019_preserved(3)_hbac_SYBR_SSC_C28N11.fcs,1,NaN,NaN
TN368,30,12,40.0097,-70.8303,31.865,32.8105,7.5218,2019-07-07 18:12:00,2022-07-01,2150.0,783.988030962794,0.179228690559889,0.32,SPIROPA_TN368_Jul2019_preserved(6)_phyto_CHL_SSC_C30N12.fcs,393.75,680.89244234848,0.141146009410442,500.0,1556.09915658264,0.307171036816044,603.125,4835.13588060942,0.877812919039536,643.75,13994.1462510658,2.28354631188484,681.25,53720.199584855,7.86201460247124,0.32,SPIROPA_TN368_Jul2019_preserved(6)_phyto_CHL_SSC_C30N12.fcs,748812.5,14.97625,0.08,SPIROPA_TN368_Jul2019_preserved(6)_hbac_SYBR_SSC_C30N12.fcs,1,NaN,NaN
TN368,30,16,40.0097,-70.8303,21.303,33.07414,12.39554,2019-07-07 18:12:00,2022-06-29,85540.625,25632.6046698157,5.93244875192557,0.32,SPIROPA_TN368_Jul2019_preserved(5)_phyto_CHL_SSC_C30N16.fcs,2440.625,3204.51197020188,0.674804602324128,2659.375,4953.34644945326,1.00678026894781,3025.0,18025.012233493,3.26732163455461,3168.75,41985.6575041279,7.0201236352013,3400.0,472092.899314467,65.2118049128238,0.32,SPIROPA_TN368_Jul2019_preserved(5)_phyto_CHL_SSC_C30N16.fcs,1769850.0,35.397,0.08,SPIROPA_TN368_Jul2019_preserved(5)_hbac_SYBR_SSC_C30N16.fcs,1,NaN,NaN
TN368,30,24,40.0097,-70.8303,2.6396,32.732225,21.261125,2019-07-07 18:12:00,2022-06-24,14090.625,4147.1181586465,0.960800610582766,0.32,SPIROPA_TN368_Jul2019_preserved(4)_phyto_PE_SSC_C30N24.fcs,2809.375,3308.08801524863,0.69644004924845,3496.875,8991.72913201175,1.77304917478069,4168.75,29265.9765159017,5.31668145588327,4281.25,46710.7664991103,8.05304689627503,4293.75,63906.3415838071,10.4190469857972,0.32,SPIROPA_TN368_Jul2019_preserved(4)_phyto_CHL_SSC_C30N24.fcs,745700.0,14.914,0.08,SPIROPA_TN368_Jul2019_preserved(4)_hbac_SYBR_SSC_C30N24.fcs,1,NaN,NaN
TN368,32,9,39.2495,-70.9992,38.164,35.8412333333333,17.1973666666667,2019-07-08 11:23:00,2022-06-21,8653.125,3474.45063907348,0.789947978632407,0.32,SPIROPA_TN368_Jul2019_preserved(2)_phyto_CHL_SSC_C32N09.fcs,3015.625,5814.53505039259,1.1988301737607,3650.0,9947.23704042035,1.99356736851111,3800.0,13815.5810960125,2.67655798080134,3868.75,30093.1560774761,5.17498210979527,3912.5,76875.6746911753,11.7369138022556,0.32,SPIROPA_TN368_Jul2019_preserved(2)_phyto_CHL_SSC_C32N09.fcs,832587.5,16.65175,0.08,SPIROPA_TN368_Jul2019_preserved(2)_hbac_SYBR_SSC_C32N09.fcs,1,NaN,NaN
TN368,32,14,39.2495,-70.9992,24.815,35.83586,18.98444,2019-07-08 11:23:00,2022-06-27,44459.375,11614.5602653746,2.71151227089228,0.32,SPIROPA_TN368_Jul2019_preserved(5)_phyto_CHL_SSC_C32N14.fcs,4500.0,6222.11080403985,1.30553005207424,5025.0,10201.6461455276,2.06296659294218,5415.625,21728.1604673422,4.08140275167643,5553.125,44356.2135706928,7.62221603792413,5606.25,108714.464781651,16.5659958527115,0.32,SPIROPA_TN368_Jul2019_preserved(5)_phyto_CHL_SSC_C32N14.fcs,1648087.5,32.96175,0.08,SPIROPA_TN368_Jul2019_preserved(5)_hbac_SYBR_SSC_C32N14.fcs,1,NaN,NaN
TN368,32,24,39.2495,-70.9992,2.6745,34.25895,23.7975,2019-07-08 11:23:00,2022-06-15,34668.75,7251.27939105614,1.70935653655757,0.32,SPIROPA_TN368_Jul2019_preserved_phyto_PE_SSC_C32N24(1).fcs,2312.5,3629.17321882484,0.753702529119359,2806.25,7391.55511898658,1.47000741964027,3078.125,14655.8051614835,2.74942717986185,3137.5,23923.6744732844,4.20443497288665,3153.125,35154.2100031836,5.82703912826585,0.32,SPIROPA_TN368_Jul2019_preserved_phyto_CHL_SSC_C32N24.fcs,1278987.5,25.57975,0.08,SPIROPA_TN368_Jul2019_preserved_hbac_SYBR_SSC_C32N24.fcs,1,NaN,NaN
TN368,34,12,39.2503,-70.8845,39.081,34.8585,14.29765,2019-07-08 14:49:00,2022-06-15,43968.75,14153.832844468,3.26401931078545,0.32,SPIROPA_TN368_Jul2019_preserved_phyto_CHL_SSC_C34N12.fcs,3825.0,4104.61316722727,0.868333852027815,4196.875,6841.35318027911,1.39034105549889,4531.25,17389.4418900778,3.22813737708072,4721.875,55063.1501488772,9.07614665942686,4831.25,219258.116048643,31.6150075054327,0.32,SPIROPA_TN368_Jul2019_preserved_phyto_CHL_SSC_C34N12.fcs,1292700.0,25.854,0.08,SPIROPA_TN368_Jul2019_preserved_hbac_SYBR_SSC_C34N12.fcs,1,NaN,NaN
TN368,34,14,39.2503,-70.8845,25.056,35.23825,18.1199,2019-07-08 14:49:00,2022-07-01,112840.625,23834.8769036532,5.60742587076921,0.32,SPIROPA_TN368_Jul2019_preserved(6)_phyto_PE_SSC_C34N14.fcs,3450.0,4086.22409613271,0.859625213377179,3981.25,8146.77547392529,1.63264940086973,4528.125,25968.134741187,4.73214802973131,4709.375,53138.6316803166,9.02127173817984,4762.5,118585.754210819,18.1309621601604,0.32,SPIROPA_TN368_Jul2019_preserved(6)_phyto_CHL_SSC_C34N14.fcs,1836837.5,36.73675,0.08,SPIROPA_TN368_Jul2019_preserved(6)_hbac_SYBR_SSC_C34N14.fcs,1,NaN,NaN
TN368,34,23,39.2503,-70.8845,1.6256,33.4559333333333,22.5986666666667,2019-07-08 14:49:00,2022-06-24,15815.625,3753.83821560959,0.87864651137668,0.32,SPIROPA_TN368_Jul2019_preserved(4)_phyto_PE_SSC_C34N23.fcs,5846.875,5702.12591693224,1.21174639384624,6431.25,10087.9560398924,2.04710053879532,7006.25,27656.5431251861,5.11603599972738,7112.5,42049.910857057,7.39880486314554,7131.25,59982.8416418322,9.93911521956123,0.32,SPIROPA_TN368_Jul2019_preserved(4)_phyto_CHL_SSC_C34N23.fcs,1261775.0,25.2355,0.08,SPIROPA_TN368_Jul2019_preserved(4)_hbac_SYBR_SSC_C34N23.fcs,1,NaN,NaN
TN368,35,24,39.2497,-70.7662,2.5266,32.6894666666667,20.8804666666667,2019-07-08 16:27:00,2022-06-29,18750.0,5392.37775254917,1.24900153742346,0.32,SPIROPA_TN368_Jul2019_preserved(5)_phyto_PE_SSC_C35N24.fcs,6825.0,6527.52131545026,1.39009284261207,7506.25,11485.1344074256,2.33653219513012,8040.625,28775.1119406998,5.34527090230557,8146.875,44422.4644569208,7.8145622863752,8190.625,91484.5719508367,14.4278285086146,0.32,SPIROPA_TN368_Jul2019_preserved(5)_phyto_CHL_SSC_C35N24.fcs,1122825.0,22.4565,0.08,SPIROPA_TN368_Jul2019_preserved(5)_hbac_SYBR_SSC_C35N24.fcs,1,NaN,NaN
TN368,35,13,39.2497,-70.7662,40.163,35.18085,15.32315,2019-07-08 16:27:00,2022-06-29,1293.75,517.372167428291,0.117453581475446,0.32,SPIROPA_TN368_Jul2019_preserved(5)_phyto_CHL_SSC_C35N13.fcs,243.75,487.939788779552,0.100436321630294,331.25,1138.45914645311,0.224494822839046,362.5,2053.97767144752,0.384850701688916,362.5,2053.97767144752,0.384850701688916,368.75,12262.3577425881,1.77834119667601,0.32,SPIROPA_TN368_Jul2019_preserved(5)_phyto_CHL_SSC_C35N13.fcs,388400.0,7.768,0.08,SPIROPA_TN368_Jul2019_preserved(5)_hbac_SYBR_SSC_C35N13.fcs,1,NaN,NaN
TN368,35,15,39.2497,-70.7662,26.348,34.053,13.4087,2019-07-08 16:27:00,2022-06-24,144859.375,43691.294533719,10.1002487123941,0.32,SPIROPA_TN368_Jul2019_preserved(4)_phyto_CHL_SSC_C35N15.fcs,8987.5,12015.1424421485,2.52828712649496,9818.75,18053.1450574302,3.68119978610931,10312.5,33957.7447119664,6.44980046885153,10562.5,88132.5058004524,14.8125684259778,10731.25,302400.901119058,44.6063311608856,0.32,SPIROPA_TN368_Jul2019_preserved(4)_phyto_CHL_SSC_C35N15.fcs,1691287.5,33.82575,0.08,SPIROPA_TN368_Jul2019_preserved(4)_hbac_SYBR_SSC_C35N15.fcs,1,NaN,NaN
TN368,35,17,39.2497,-70.7662,16.794,33.7344,16.47785,2019-07-08 16:27:00,2022-06-27,99471.875,23936.7251563285,5.60210024466942,0.32,SPIROPA_TN368_Jul2019_preserved(5)_phyto_PE_SSC_C35N17.fcs,6378.125,6900.28377586978,1.46111551968907,6971.875,11241.265059759,2.28970812259078,7375.0,23444.2151781064,4.42185984562798,7528.125,53838.4511009029,9.135771686897,7584.375,128748.373814718,19.50683739919,0.32,SPIROPA_TN368_Jul2019_preserved(5)_phyto_CHL_SSC_C35N17.fcs,2010950.0,40.219,0.08,SPIROPA_TN368_Jul2019_preserved(5)_hbac_SYBR_SSC_C35N17.fcs,1,NaN,NaN
TN368,35,19,39.2497,-70.7662,11.519,33.03725,18.2193,2019-07-08 16:27:00,2022-06-29,39003.125,9407.35936179422,2.1993040384906,0.32,SPIROPA_TN368_Jul2019_preserved(5)_phyto_PE_SSC_C35N19.fcs,5656.25,6227.29034849368,1.31474879086275,6446.875,12188.9955515711,2.4502896269993,6962.5,29073.1454710271,5.38747225499792,7181.25,62978.1472549365,10.7161774959735,7228.125,114973.321215391,17.9821851846152,0.32,SPIROPA_TN368_Jul2019_preserved(5)_phyto_CHL_SSC_C35N19.fcs,2078137.5,41.56275,0.08,SPIROPA_TN368_Jul2019_preserved(5)_hbac_SYBR_SSC_C35N19.fcs,1,NaN,NaN
TN368,36,24,39.2508,-70.648,2.1595,32.81535,21.39765,2019-07-08 18:19:00,2022-06-24,27231.25,7782.08773143901,1.80619527210712,0.32,SPIROPA_TN368_Jul2019_preserved(4)_phyto_PE_SSC_C36N24.fcs,6800.0,6655.03706901641,1.41518257970303,7884.375,15053.2878838344,3.01326361934644,8940.625,45829.4523608738,8.40728874541985,9121.875,75623.4795940704,13.064482999729,9156.25,132074.695692822,20.7364760778678,0.32,SPIROPA_TN368_Jul2019_preserved(4)_phyto_CHL_SSC_C36N24.fcs,824937.5,16.49875,0.08,SPIROPA_TN368_Jul2019_preserved(4)_hbac_SYBR_SSC_C36N24.fcs,1,NaN,NaN
TN368,36,18,39.2508,-70.648,18.13,33.663375,14.722325,2019-07-08 18:19:00,2022-06-22,114006.25,32139.861160403,7.4708862580975,0.32,SPIROPA_TN368_Jul2019_preserved(3)_phyto_CHL_SSC_C36N18.fcs,1334.375,1663.04611981305,0.350597967760258,1553.125,3368.22698466759,0.674400452541372,2081.25,21702.6193957052,3.85491627405822,2275.0,50269.068846964,8.35599341852551,2415.625,243181.278181149,35.0588404051473,0.32,SPIROPA_TN368_Jul2019_preserved(3)_phyto_CHL_SSC_C36N18.fcs,1722787.5,34.45575,0.08,SPIROPA_TN368_Jul2019_preserved(3)_hbac_SYBR_SSC_C36N18.fcs,1,NaN,NaN
TN368,37,14,39.2502,-70.5335,26.745,33.5717,12.99425,2019-07-08 19:48:00,2022-06-22,71018.75,23268.9510691011,5.35749607048557,0.32,SPIROPA_TN368_Jul2019_preserved(3)_phyto_CHL_SSC_C37N14.fcs,912.5,1348.8371726608,0.2819896781242,996.875,2045.97521653806,0.414138763399583,1196.875,8259.75244425932,1.49776633752101,1300.0,29681.8924947216,4.81465414588155,1481.25,380535.548857028,52.3744440966058,0.32,SPIROPA_TN368_Jul2019_preserved(3)_phyto_CHL_SSC_C37N14.fcs,1278375.0,25.5675,0.08,SPIROPA_TN368_Jul2019_preserved(3)_hbac_SYBR_SSC_C37N14.fcs,1,NaN,NaN
TN368,37,24,39.2502,-70.5335,1.6275,33.169025,21.8246,2019-07-08 19:48:00,2022-06-21,29059.375,8687.60968338984,1.99611828918068,0.32,SPIROPA_TN368_Jul2019_preserved(2)_phyto_PE_SSC_C37N24.fcs,4900.0,5798.27428384325,1.22254591854109,5675.0,11496.8875873667,2.30952297442798,6253.125,29415.0938295733,5.43729815411658,6353.125,45703.2315539036,7.97678519815331,6393.75,98905.1964494269,15.2981897189884,0.32,SPIROPA_TN368_Jul2019_preserved(2)_phyto_CHL_SSC_C37N24.fcs,897287.5,17.94575,0.08,SPIROPA_TN368_Jul2019_preserved(2)_hbac_SYBR_SSC_C37N24.fcs,1,NaN,NaN
TN368,38,12,39.2503,-70.4163,43.45,35.1037,15.63545,2019-07-08 21:31:00,2022-06-22,16471.875,5339.46610993577,1.22986321703449,0.32,SPIROPA_TN368_Jul2019_preserved(3)_phyto_CHL_SSC_C38N12.fcs,1571.875,2731.54821418166,0.566503738828715,2078.125,6324.79864921662,1.25390471494306,2518.75,21685.5202144812,3.91644734343775,2768.75,68832.4552876541,11.2560676100637,2884.375,248322.439994335,35.8781436614401,0.32,SPIROPA_TN368_Jul2019_preserved(3)_phyto_CHL_SSC_C38N12.fcs,781725.0,15.6345,0.08,SPIROPA_TN368_Jul2019_preserved(3)_hbac_SYBR_SSC_C38N12.fcs,1,NaN,NaN
TN368,38,24,39.2503,-70.4163,2.2428,35.18745,24.715225,2019-07-08 21:31:00,2022-07-01,18793.75,5083.53090717484,1.17529388925607,0.32,SPIROPA_TN368_Jul2019_preserved(6)_phyto_PE_SSC_C38N24.fcs,850.0,1728.12932476229,0.355077759306358,1328.125,5444.99083204762,1.06201107564738,1587.5,12544.2555103488,2.31080271437435,1615.625,16007.3465491069,2.86321690030165,1640.625,59425.9430564811,8.75162690718684,0.32,SPIROPA_TN368_Jul2019_preserved(6)_phyto_CHL_SSC_C38N24.fcs,755350.0,15.107,0.08,SPIROPA_TN368_Jul2019_preserved(6)_hbac_SYBR_SSC_C38N24.fcs,1,NaN,NaN
TN368,39,11,39.2505,-70.3,60.262,35.6021,15.4575,2019-07-08 23:02:00,2022-06-21,3318.75,1472.65176788812,0.332998618682195,0.32,SPIROPA_TN368_Jul2019_preserved(2)_phyto_CHL_SSC_C39N11.fcs,2546.875,4645.21681252979,0.959858642841968,2990.625,7529.23033781213,1.51454225619319,3125.0,11921.7034169912,2.27812821162954,3231.25,32213.8031312804,5.42687839935195,3265.625,91377.0923628103,13.4844387780551,0.32,SPIROPA_TN368_Jul2019_preserved(2)_phyto_CHL_SSC_C39N11.fcs,391262.5,7.82525,0.08,SPIROPA_TN368_Jul2019_preserved(2)_hbac_SYBR_SSC_C39N11.fcs,1,NaN,NaN
TN368,39,14,39.2505,-70.3,39.176,35.9751666666667,18.9095333333333,2019-07-08 23:02:00,2022-06-24,2909.375,1069.32786033908,0.244414178396714,0.32,SPIROPA_TN368_Jul2019_preserved(4)_phyto_CHL_SSC_C39N14.fcs,27500.0,26776.4508965358,5.73670977836516,28334.375,32970.4794115457,6.91740822268554,29012.5,54748.4120374004,10.7111272498761,29431.25,136645.148910929,23.4426416446055,29525.0,270940.930187559,41.8921602665965,0.32,SPIROPA_TN368_Jul2019_preserved(4)_phyto_CHL_SSC_C39N14.fcs,1141137.5,22.82275,0.08,SPIROPA_TN368_Jul2019_preserved(4)_hbac_SYBR_SSC_C39N14.fcs,1,NaN,NaN
TN368,39,16,39.2505,-70.3,30.394,36.23545,22.7066,2019-07-08 23:02:00,2022-06-21,36993.75,8807.70874375655,2.06431656866034,0.32,SPIROPA_TN368_Jul2019_preserved(2)_phyto_PE_SSC_C39N16.fcs,5384.375,6758.29030979739,1.42513494360613,6168.75,12951.8551725663,2.60169020003646,6568.75,23257.2517016818,4.42020423761597,6659.375,36465.8954560624,6.50811163940692,6696.875,81841.3503136803,12.8047629515794,0.32,SPIROPA_TN368_Jul2019_preserved(2)_phyto_CHL_SSC_C39N16.fcs,700400.0,14.008,0.08,SPIROPA_TN368_Jul2019_preserved(2)_hbac_SYBR_SSC_C39N16.fcs,1,NaN,NaN
TN368,39,24,39.2505,-70.3,1.9312,35.679775,25.338725,2019-07-08 23:02:00,2022-06-29,18612.5,4651.73919978351,1.08448580223555,0.32,SPIROPA_TN368_Jul2019_preserved(5)_phyto_PE_SSC_C39N24.fcs,971.875,1896.85380397621,0.39068081527943,1506.25,6122.25582641078,1.19357197458871,1834.375,15343.1088354631,2.8133048692051,1871.875,21333.2252723886,3.75264571552353,1878.125,31296.2959500662,5.1239881704838,0.32,SPIROPA_TN368_Jul2019_preserved(5)_phyto_CHL_SSC_C39N24.fcs,723312.5,14.46625,0.08,SPIROPA_TN368_Jul2019_preserved(5)_hbac_SYBR_SSC_C39N24.fcs,1,NaN,NaN
TN368,40,24,39.2497,-70.1832,1.697,35.174125,24.903725,2019-07-09 00:39:00,2022-06-16,21521.875,4841.62211453617,1.13532713642572,0.32,SPIROPA_TN368_Jul2019_preserved(1)_phyto_PE_SSC_C40N24.fcs,971.875,1796.73069882117,0.371143281620227,1565.625,6261.07694679808,1.22150656586631,1875.0,14871.6958172118,2.73525644677665,1925.0,25180.5303772572,4.32870774992788,1937.5,40765.5219940734,6.49209172611849,0.32,SPIROPA_TN368_Jul2019_preserved(1)_phyto_CHL_SSC_C40N24.fcs,894637.5,17.89275,0.08,SPIROPA_TN368_Jul2019_preserved(1)_hbac_SYBR_SSC_C40N24.fcs,1,NaN,NaN
TN368,40,20,39.2497,-70.1832,10.094,35.1741,24.80175,2019-07-09 00:39:00,2022-07-01,24781.25,6156.81613155224,1.42333197751472,0.32,SPIROPA_TN368_Jul2019_preserved(6)_phyto_PE_SSC_C40N20.fcs,1250.0,2128.70355625531,0.440892309702286,1803.125,6417.95026624505,1.25664397188508,2106.25,14727.0903068456,2.71679355844404,2150.0,22383.2202232439,3.91083101717523,2159.375,34244.9598761038,5.55361141037382,0.32,SPIROPA_TN368_Jul2019_preserved(6)_phyto_CHL_SSC_C40N20.fcs,828725.0,16.5745,0.08,SPIROPA_TN368_Jul2019_preserved(6)_hbac_SYBR_SSC_C40N20.fcs,1,NaN,NaN
TN368,40,18,39.2497,-70.1832,20.258,35.23155,21.7621,2019-07-09 00:39:00,2022-06-29,28565.625,6966.53207931524,1.62691926422903,0.32,SPIROPA_TN368_Jul2019_preserved(5)_phyto_PE_SSC_C40N18.fcs,1968.75,3459.34574654325,0.716773985295829,2893.75,10967.2084093417,2.14093097697612,3318.75,22448.7586532346,4.16088165274466,3362.5,31913.0858880534,5.62395516555417,3396.875,68634.6648359139,10.7847189682215,0.32,SPIROPA_TN368_Jul2019_preserved(5)_phyto_CHL_SSC_C40N18.fcs,644225.0,12.8845,0.08,SPIROPA_TN368_Jul2019_preserved(5)_hbac_SYBR_SSC_C40N18.fcs,1,NaN,NaN
TN368,40,12,39.2497,-70.1832,60.434,35.5183,14.55695,2019-07-09 00:39:00,2022-06-24,1650.0,736.653914126263,0.166408400989038,0.32,SPIROPA_TN368_Jul2019_preserved(4)_phyto_CHL_SSC_C40N12.fcs,978.125,2110.54377099555,0.432449265214132,1356.25,4621.0597468077,0.914678662250155,1440.625,7367.15653260568,1.39236961231937,1465.625,11223.4190416758,1.9968575815805,1478.125,26012.4894052459,4.06905207976005,0.32,SPIROPA_TN368_Jul2019_preserved(4)_phyto_CHL_SSC_C40N12.fcs,406687.5,8.13375,0.08,SPIROPA_TN368_Jul2019_preserved(4)_hbac_SYBR_SSC_C40N12.fcs,1,NaN,NaN
TN368,40,14,39.2497,-70.1832,39.255,35.4442,16.19455,2019-07-09 00:39:00,2022-06-22,7862.5,2953.41252056596,0.674059990679106,0.32,SPIROPA_TN368_Jul2019_preserved(3)_phyto_CHL_SSC_C40N14.fcs,9525.0,11444.860941061,2.40400523336784,10700.0,18840.2771475863,3.82925298480639,11040.625,29807.7399434257,5.73720424946838,11225.0,61847.0019720566,10.7524591566562,11253.125,93341.8624768949,15.1643708805314,0.32,SPIROPA_TN368_Jul2019_preserved(3)_phyto_CHL_SSC_C40N14.fcs,494087.5,9.88175,0.08,SPIROPA_TN368_Jul2019_preserved(3)_hbac_SYBR_SSC_C40N14.fcs,1,NaN,NaN
TN368,40,16,39.2497,-70.1832,30.659,35.384,17.8632,2019-07-09 00:39:00,2022-06-22,22700.0,6219.8381646672,1.44694542059074,0.32,SPIROPA_TN368_Jul2019_preserved(3)_phyto_CHL_SSC_C40N16.fcs,4628.125,6675.06808454719,1.39695851753578,5446.875,12766.473121913,2.55820588154043,5956.25,28266.4811540778,5.26599852247902,6178.125,70768.6256526399,11.8603267504979,6218.75,135898.660190005,20.7629281298078,0.32,SPIROPA_TN368_Jul2019_preserved(3)_phyto_CHL_SSC_C40N16.fcs,637350.0,12.747,0.08,SPIROPA_TN368_Jul2019_preserved(3)_hbac_SYBR_SSC_C40N16.fcs,1,NaN,NaN
TN368,41,17,40.4648,-70.8307,8.2557,31.9216,15.8922,2019-07-09 09:49:00,2022-06-27,44162.5,11372.0040470344,2.65484563174161,0.32,SPIROPA_TN368_Jul2019_preserved(5)_phyto_PE_SSC_C41N17.fcs,17946.875,13429.1865106762,2.89649828648806,19828.125,29557.1238214206,5.94639450855992,21203.125,66255.01805481,12.4071152233356,21496.875,112491.721987745,19.6943364595267,21525.0,146095.513609629,24.3418080164541,0.32,SPIROPA_TN368_Jul2019_preserved(5)_phyto_CHL_SSC_C41N17.fcs,1545950.0,30.919,0.08,SPIROPA_TN368_Jul2019_preserved(5)_hbac_SYBR_SSC_C41N17.fcs,1,NaN,NaN
TN368,41,24,40.4648,-70.8307,1.9538,31.937625,16.936725,2019-07-09 09:49:00,2022-07-01,48068.75,12735.6178430918,2.96664614567193,0.32,SPIROPA_TN368_Jul2019_preserved(6)_phyto_PE_SSC_C41N24.fcs,19759.375,13473.9931579474,2.91920623511099,21715.625,29397.3303557786,5.93929440761203,23168.75,69935.4816976059,13.0581375176452,23393.75,108310.014197328,19.0532267306535,23428.125,141965.620761012,23.8261697830346,0.32,SPIROPA_TN368_Jul2019_preserved(6)_phyto_CHL_SSC_C41N24.fcs,1486362.5,29.72725,0.08,SPIROPA_TN368_Jul2019_preserved(6)_hbac_SYBR_SSC_C41N24.fcs,1,NaN,NaN
